batch_number,gets,puts,get_ratio,put_ratio
46250,9918,0,1.0,0.0
46251,9917,0,1.0,0.0
46252,9915,0,1.0,0.0
46253,9936,0,1.0,0.0
46254,9961,0,1.0,0.0
46255,9936,0,1.0,0.0
46256,9915,0,1.0,0.0
46257,9943,0,1.0,0.0
46258,9916,0,1.0,0.0
46259,9957,0,1.0,0.0
46260,9936,0,1.0,0.0
46261,9934,0,1.0,0.0
46262,9954,0,1.0,0.0
46263,9943,0,1.0,0.0
46264,9938,0,1.0,0.0
46265,9954,0,1.0,0.0
46266,9904,0,1.0,0.0
46267,9941,0,1.0,0.0
46268,9938,0,1.0,0.0
46269,9939,0,1.0,0.0
46270,9943,0,1.0,0.0
46271,9943,0,1.0,0.0
46272,9937,0,1.0,0.0
46273,9896,0,1.0,0.0
46274,9915,0,1.0,0.0
46275,9946,0,1.0,0.0
46276,9962,0,1.0,0.0
46277,9935,0,1.0,0.0
46278,9929,0,1.0,0.0
46279,9939,0,1.0,0.0
46280,9956,0,1.0,0.0
46281,9943,0,1.0,0.0
46282,9885,0,1.0,0.0
46283,9946,0,1.0,0.0
46284,9934,0,1.0,0.0
46285,9930,0,1.0,0.0
46286,9929,0,1.0,0.0
46287,9859,0,1.0,0.0
46288,9930,0,1.0,0.0
46289,9962,0,1.0,0.0
46290,9952,0,1.0,0.0
46291,9953,0,1.0,0.0
46292,9937,0,1.0,0.0
46293,9916,0,1.0,0.0
46294,9922,0,1.0,0.0
46295,9890,0,1.0,0.0
46296,9936,0,1.0,0.0
46297,9936,0,1.0,0.0
46298,9961,0,1.0,0.0
46299,9956,0,1.0,0.0
46300,9934,0,1.0,0.0
46301,9912,0,1.0,0.0
46302,9958,0,1.0,0.0
46303,9945,0,1.0,0.0
46304,9937,0,1.0,0.0
46305,9945,0,1.0,0.0
46306,9939,0,1.0,0.0
46307,9884,0,1.0,0.0
46308,9953,0,1.0,0.0
46309,9948,0,1.0,0.0
46310,9943,0,1.0,0.0
46311,9922,0,1.0,0.0
46312,9890,0,1.0,0.0
46313,9959,0,1.0,0.0
46314,9950,0,1.0,0.0
46315,9905,0,1.0,0.0
46316,9944,0,1.0,0.0
46317,9909,0,1.0,0.0
46318,9908,0,1.0,0.0
46319,9931,0,1.0,0.0
46320,9951,0,1.0,0.0
46321,9924,0,1.0,0.0
46322,9924,0,1.0,0.0
46323,9935,0,1.0,0.0
46324,9934,0,1.0,0.0
46325,9914,0,1.0,0.0
46326,9915,0,1.0,0.0
46327,9929,0,1.0,0.0
46328,9908,0,1.0,0.0
46329,9956,0,1.0,0.0
46330,9928,0,1.0,0.0
46331,9929,0,1.0,0.0
46332,9945,0,1.0,0.0
46333,9936,0,1.0,0.0
46334,9966,0,1.0,0.0
46335,9939,0,1.0,0.0
46336,9956,0,1.0,0.0
46337,9949,0,1.0,0.0
46338,9909,0,1.0,0.0
46339,9952,0,1.0,0.0
46340,9941,0,1.0,0.0
46341,9939,0,1.0,0.0
46342,9978,0,1.0,0.0
46343,9928,0,1.0,0.0
46344,9943,0,1.0,0.0
46345,9957,0,1.0,0.0
46346,9951,0,1.0,0.0
46347,9968,0,1.0,0.0
46348,9944,0,1.0,0.0
46349,9943,0,1.0,0.0
46350,9949,0,1.0,0.0
46351,9950,0,1.0,0.0
46352,9956,0,1.0,0.0
46353,9955,0,1.0,0.0
46354,9946,0,1.0,0.0
46355,9921,0,1.0,0.0
46356,9924,0,1.0,0.0
46357,9836,0,1.0,0.0
46358,9901,0,1.0,0.0
46359,9959,0,1.0,0.0
46360,9925,0,1.0,0.0
46361,9932,0,1.0,0.0
46362,9922,0,1.0,0.0
46363,9933,0,1.0,0.0
46364,9944,0,1.0,0.0
46365,9900,0,1.0,0.0
46366,9946,0,1.0,0.0
46367,9946,0,1.0,0.0
46368,9947,0,1.0,0.0
46369,9924,0,1.0,0.0
46370,9955,0,1.0,0.0
46371,9927,0,1.0,0.0
46372,9943,0,1.0,0.0
46373,9959,0,1.0,0.0
46374,9937,0,1.0,0.0
46375,9891,0,1.0,0.0
46376,9949,0,1.0,0.0
46377,9946,0,1.0,0.0
46378,9938,0,1.0,0.0
46379,9936,0,1.0,0.0
46380,9947,0,1.0,0.0
46381,9906,0,1.0,0.0
46382,9935,0,1.0,0.0
46383,9938,0,1.0,0.0
46384,9947,0,1.0,0.0
46385,9928,0,1.0,0.0
46386,9938,0,1.0,0.0
46387,9896,0,1.0,0.0
46388,9961,0,1.0,0.0
46389,9942,0,1.0,0.0
46390,9968,0,1.0,0.0
46391,9943,0,1.0,0.0
46392,9951,0,1.0,0.0
46393,9931,0,1.0,0.0
46394,9945,0,1.0,0.0
46395,9916,0,1.0,0.0
46396,9955,0,1.0,0.0
46397,9921,0,1.0,0.0
46398,9890,0,1.0,0.0
46399,9938,0,1.0,0.0
46400,9956,0,1.0,0.0
46401,9955,0,1.0,0.0
46402,9956,0,1.0,0.0
46403,9923,0,1.0,0.0
46404,9962,0,1.0,0.0
46405,9964,0,1.0,0.0
46406,9935,0,1.0,0.0
46407,9927,0,1.0,0.0
46408,9948,0,1.0,0.0
46409,9940,0,1.0,0.0
46410,9941,0,1.0,0.0
46411,9940,0,1.0,0.0
46412,9927,0,1.0,0.0
46413,9877,0,1.0,0.0
46414,9916,0,1.0,0.0
46415,9931,0,1.0,0.0
46416,9904,0,1.0,0.0
46417,9881,0,1.0,0.0
46418,9920,0,1.0,0.0
46419,9930,0,1.0,0.0
46420,9924,0,1.0,0.0
46421,9929,0,1.0,0.0
46422,9919,0,1.0,0.0
46423,9927,0,1.0,0.0
46424,9943,0,1.0,0.0
46425,9900,0,1.0,0.0
46426,9943,0,1.0,0.0
46427,9934,0,1.0,0.0
46428,9940,0,1.0,0.0
46429,9922,0,1.0,0.0
46430,9940,0,1.0,0.0
46431,9937,0,1.0,0.0
46432,9926,0,1.0,0.0
46433,9901,0,1.0,0.0
46434,9942,0,1.0,0.0
46435,9933,0,1.0,0.0
46436,9946,0,1.0,0.0
46437,9956,0,1.0,0.0
46438,9928,0,1.0,0.0
46439,9938,0,1.0,0.0
46440,9952,0,1.0,0.0
46441,9916,0,1.0,0.0
46442,9912,0,1.0,0.0
46443,9935,0,1.0,0.0
46444,9914,0,1.0,0.0
46445,9938,0,1.0,0.0
46446,9954,0,1.0,0.0
46447,9915,0,1.0,0.0
46448,9949,0,1.0,0.0
46449,9916,0,1.0,0.0
46450,9949,0,1.0,0.0
46451,9951,0,1.0,0.0
46452,9950,0,1.0,0.0
46453,9941,0,1.0,0.0
46454,9798,0,1.0,0.0
46455,9962,0,1.0,0.0
46456,9918,0,1.0,0.0
46457,9937,0,1.0,0.0
46458,9960,0,1.0,0.0
46459,9917,0,1.0,0.0
46460,9946,0,1.0,0.0
46461,9943,0,1.0,0.0
46462,9944,0,1.0,0.0
46463,9948,0,1.0,0.0
46464,9933,0,1.0,0.0
46465,9970,0,1.0,0.0
46466,9942,0,1.0,0.0
46467,9918,0,1.0,0.0
46468,9912,0,1.0,0.0
46469,9945,0,1.0,0.0
46470,9950,0,1.0,0.0
46471,9950,0,1.0,0.0
46472,9936,0,1.0,0.0
46473,9945,0,1.0,0.0
46474,9945,0,1.0,0.0
46475,9954,0,1.0,0.0
46476,9940,0,1.0,0.0
46477,9942,0,1.0,0.0
46478,9945,0,1.0,0.0
46479,9925,0,1.0,0.0
46480,9938,0,1.0,0.0
46481,9939,0,1.0,0.0
46482,9924,0,1.0,0.0
46483,9951,0,1.0,0.0
46484,9942,0,1.0,0.0
46485,9943,0,1.0,0.0
46486,9955,0,1.0,0.0
46487,9941,0,1.0,0.0
46488,9946,0,1.0,0.0
46489,9919,0,1.0,0.0
46490,9919,0,1.0,0.0
46491,9955,0,1.0,0.0
46492,9934,0,1.0,0.0
46493,9933,0,1.0,0.0
46494,9937,0,1.0,0.0
46495,9967,0,1.0,0.0
46496,9939,0,1.0,0.0
46497,9895,0,1.0,0.0
46498,9941,0,1.0,0.0
46499,9945,0,1.0,0.0
46500,9955,0,1.0,0.0
46501,9938,0,1.0,0.0
46502,9943,0,1.0,0.0
46503,9905,0,1.0,0.0
46504,9925,0,1.0,0.0
46505,9928,0,1.0,0.0
46506,9904,0,1.0,0.0
46507,9963,0,1.0,0.0
46508,9939,0,1.0,0.0
46509,9921,0,1.0,0.0
46510,9937,0,1.0,0.0
46511,9942,0,1.0,0.0
46512,9952,0,1.0,0.0
46513,9927,0,1.0,0.0
46514,9949,0,1.0,0.0
46515,9948,0,1.0,0.0
46516,9918,0,1.0,0.0
46517,9953,0,1.0,0.0
46518,9943,0,1.0,0.0
46519,9912,0,1.0,0.0
46520,9944,0,1.0,0.0
46521,9956,0,1.0,0.0
46522,9950,0,1.0,0.0
46523,9933,0,1.0,0.0
46524,9937,0,1.0,0.0
46525,9941,0,1.0,0.0
46526,9942,0,1.0,0.0
46527,9946,0,1.0,0.0
46528,9952,0,1.0,0.0
46529,9940,0,1.0,0.0
46530,9927,0,1.0,0.0
46531,9954,0,1.0,0.0
46532,9943,0,1.0,0.0
46533,9949,0,1.0,0.0
46534,9955,0,1.0,0.0
46535,9901,0,1.0,0.0
46536,9954,0,1.0,0.0
46537,9929,0,1.0,0.0
46538,9960,0,1.0,0.0
46539,9936,0,1.0,0.0
46540,9927,0,1.0,0.0
46541,9918,0,1.0,0.0
46542,9956,0,1.0,0.0
46543,9915,0,1.0,0.0
46544,9935,0,1.0,0.0
46545,9964,0,1.0,0.0
46546,9953,0,1.0,0.0
46547,9936,0,1.0,0.0
46548,9936,0,1.0,0.0
46549,9932,0,1.0,0.0
46550,9951,0,1.0,0.0
46551,9944,0,1.0,0.0
46552,9937,0,1.0,0.0
46553,9905,0,1.0,0.0
46554,9936,0,1.0,0.0
46555,9901,0,1.0,0.0
46556,9913,0,1.0,0.0
46557,9937,0,1.0,0.0
46558,9947,0,1.0,0.0
46559,9870,0,1.0,0.0
46560,9927,0,1.0,0.0
46561,9940,0,1.0,0.0
46562,9925,0,1.0,0.0
46563,9942,0,1.0,0.0
46564,9957,0,1.0,0.0
46565,9948,0,1.0,0.0
46566,9902,0,1.0,0.0
46567,9951,0,1.0,0.0
46568,9931,0,1.0,0.0
46569,9931,0,1.0,0.0
46570,9926,0,1.0,0.0
46571,9923,0,1.0,0.0
46572,9922,0,1.0,0.0
46573,9935,0,1.0,0.0
46574,9930,0,1.0,0.0
46575,9943,0,1.0,0.0
46576,9938,0,1.0,0.0
46577,9946,0,1.0,0.0
46578,9950,0,1.0,0.0
46579,9953,0,1.0,0.0
46580,9962,0,1.0,0.0
46581,9942,0,1.0,0.0
46582,9955,0,1.0,0.0
46583,9934,0,1.0,0.0
46584,9949,0,1.0,0.0
46585,9940,0,1.0,0.0
46586,9947,0,1.0,0.0
46587,9951,0,1.0,0.0
46588,9941,0,1.0,0.0
46589,9925,0,1.0,0.0
46590,9958,0,1.0,0.0
46591,9948,0,1.0,0.0
46592,9944,0,1.0,0.0
46593,9926,0,1.0,0.0
46594,9913,0,1.0,0.0
46595,9910,0,1.0,0.0
46596,9950,0,1.0,0.0
46597,9924,0,1.0,0.0
46598,9934,0,1.0,0.0
46599,9956,0,1.0,0.0
46600,9926,0,1.0,0.0
46601,9929,0,1.0,0.0
46602,9902,0,1.0,0.0
46603,9902,0,1.0,0.0
46604,9938,0,1.0,0.0
46605,9921,0,1.0,0.0
46606,9931,0,1.0,0.0
46607,9941,0,1.0,0.0
46608,9934,0,1.0,0.0
46609,9952,0,1.0,0.0
46610,9957,0,1.0,0.0
46611,9948,0,1.0,0.0
46612,9892,0,1.0,0.0
46613,9919,0,1.0,0.0
46614,9952,0,1.0,0.0
46615,9964,0,1.0,0.0
46616,9960,0,1.0,0.0
46617,9904,0,1.0,0.0
46618,9953,0,1.0,0.0
46619,9942,0,1.0,0.0
46620,9940,0,1.0,0.0
46621,9941,0,1.0,0.0
46622,9929,0,1.0,0.0
46623,9940,0,1.0,0.0
46624,9923,0,1.0,0.0
46625,9927,0,1.0,0.0
46626,9950,0,1.0,0.0
46627,9933,0,1.0,0.0
46628,9942,0,1.0,0.0
46629,9957,0,1.0,0.0
46630,9952,0,1.0,0.0
46631,9945,0,1.0,0.0
46632,9962,0,1.0,0.0
46633,9898,0,1.0,0.0
46634,9965,0,1.0,0.0
46635,9940,0,1.0,0.0
46636,9954,0,1.0,0.0
46637,9953,0,1.0,0.0
46638,9913,0,1.0,0.0
46639,9922,0,1.0,0.0
46640,9932,0,1.0,0.0
46641,9817,0,1.0,0.0
46642,9950,0,1.0,0.0
46643,9938,0,1.0,0.0
46644,9962,0,1.0,0.0
46645,9929,0,1.0,0.0
46646,9901,0,1.0,0.0
46647,9959,0,1.0,0.0
46648,9960,0,1.0,0.0
46649,9959,0,1.0,0.0
46650,9958,0,1.0,0.0
46651,9960,0,1.0,0.0
46652,9944,0,1.0,0.0
46653,9946,0,1.0,0.0
46654,9962,0,1.0,0.0
46655,9955,0,1.0,0.0
46656,9917,0,1.0,0.0
46657,9939,0,1.0,0.0
46658,9928,0,1.0,0.0
46659,9808,0,1.0,0.0
46660,9929,0,1.0,0.0
46661,9904,0,1.0,0.0
46662,9916,0,1.0,0.0
46663,9870,0,1.0,0.0
46664,9901,0,1.0,0.0
46665,9903,0,1.0,0.0
46666,9948,0,1.0,0.0
46667,9933,0,1.0,0.0
46668,9923,0,1.0,0.0
46669,9921,0,1.0,0.0
46670,9947,0,1.0,0.0
46671,9921,0,1.0,0.0
46672,9908,0,1.0,0.0
46673,9948,0,1.0,0.0
46674,9917,0,1.0,0.0
46675,9952,0,1.0,0.0
46676,9949,0,1.0,0.0
46677,9934,0,1.0,0.0
46678,9953,0,1.0,0.0
46679,9913,0,1.0,0.0
46680,9928,0,1.0,0.0
46681,9894,0,1.0,0.0
46682,9940,0,1.0,0.0
46683,9943,0,1.0,0.0
46684,9903,0,1.0,0.0
46685,9937,0,1.0,0.0
46686,9919,0,1.0,0.0
46687,9947,0,1.0,0.0
46688,9954,0,1.0,0.0
46689,9920,0,1.0,0.0
46690,9923,0,1.0,0.0
46691,9942,0,1.0,0.0
46692,9956,0,1.0,0.0
46693,9943,0,1.0,0.0
46694,9931,0,1.0,0.0
46695,9945,0,1.0,0.0
46696,9926,0,1.0,0.0
46697,9937,0,1.0,0.0
46698,9927,0,1.0,0.0
46699,9931,0,1.0,0.0
46700,9933,0,1.0,0.0
46701,9937,0,1.0,0.0
46702,9937,0,1.0,0.0
46703,9949,0,1.0,0.0
46704,9952,0,1.0,0.0
46705,9929,0,1.0,0.0
46706,9915,0,1.0,0.0
46707,9957,0,1.0,0.0
46708,9941,0,1.0,0.0
46709,9953,0,1.0,0.0
46710,9875,0,1.0,0.0
46711,9877,0,1.0,0.0
46712,9942,0,1.0,0.0
46713,9947,0,1.0,0.0
46714,9945,0,1.0,0.0
46715,9955,0,1.0,0.0
46716,9931,0,1.0,0.0
46717,9937,0,1.0,0.0
46718,9921,0,1.0,0.0
46719,9953,0,1.0,0.0
46720,9946,0,1.0,0.0
46721,9955,0,1.0,0.0
46722,9956,0,1.0,0.0
46723,9948,0,1.0,0.0
46724,9957,0,1.0,0.0
46725,9932,0,1.0,0.0
46726,9944,0,1.0,0.0
46727,9941,0,1.0,0.0
46728,9940,0,1.0,0.0
46729,9940,0,1.0,0.0
46730,9942,0,1.0,0.0
46731,9951,0,1.0,0.0
46732,9956,0,1.0,0.0
46733,9947,0,1.0,0.0
46734,9944,0,1.0,0.0
46735,9937,0,1.0,0.0
46736,9948,0,1.0,0.0
46737,9945,0,1.0,0.0
46738,9937,0,1.0,0.0
46739,9911,0,1.0,0.0
46740,9947,0,1.0,0.0
46741,9902,0,1.0,0.0
46742,9937,0,1.0,0.0
46743,9938,0,1.0,0.0
46744,9944,0,1.0,0.0
46745,9947,0,1.0,0.0
46746,9938,0,1.0,0.0
46747,9939,0,1.0,0.0
46748,9944,0,1.0,0.0
46749,9937,0,1.0,0.0
46750,9951,0,1.0,0.0
46751,9908,0,1.0,0.0
46752,9920,0,1.0,0.0
46753,9890,0,1.0,0.0
46754,9935,0,1.0,0.0
46755,9943,0,1.0,0.0
46756,9964,0,1.0,0.0
46757,9953,0,1.0,0.0
46758,9948,0,1.0,0.0
46759,9931,0,1.0,0.0
46760,9933,0,1.0,0.0
46761,9879,0,1.0,0.0
46762,9945,0,1.0,0.0
46763,9911,0,1.0,0.0
46764,9930,0,1.0,0.0
46765,9936,0,1.0,0.0
46766,9935,0,1.0,0.0
46767,9941,0,1.0,0.0
46768,9942,0,1.0,0.0
46769,9923,0,1.0,0.0
46770,9953,0,1.0,0.0
46771,9942,0,1.0,0.0
46772,9920,0,1.0,0.0
46773,9946,0,1.0,0.0
46774,9953,0,1.0,0.0
46775,9948,0,1.0,0.0
46776,9918,0,1.0,0.0
46777,9925,0,1.0,0.0
46778,9926,0,1.0,0.0
46779,9901,0,1.0,0.0
46780,9931,0,1.0,0.0
46781,9951,0,1.0,0.0
46782,9924,0,1.0,0.0
46783,9929,0,1.0,0.0
46784,9934,0,1.0,0.0
46785,9933,0,1.0,0.0
46786,9913,0,1.0,0.0
46787,9930,0,1.0,0.0
46788,9930,0,1.0,0.0
46789,9933,0,1.0,0.0
46790,9905,0,1.0,0.0
46791,9945,0,1.0,0.0
46792,9955,0,1.0,0.0
46793,9894,0,1.0,0.0
46794,9912,0,1.0,0.0
46795,9927,0,1.0,0.0
46796,9947,0,1.0,0.0
46797,9937,0,1.0,0.0
46798,9945,0,1.0,0.0
46799,9956,0,1.0,0.0
46800,9968,0,1.0,0.0
46801,9912,0,1.0,0.0
46802,9939,0,1.0,0.0
46803,9949,0,1.0,0.0
46804,9937,0,1.0,0.0
46805,9936,0,1.0,0.0
46806,9872,0,1.0,0.0
46807,9906,0,1.0,0.0
46808,9945,0,1.0,0.0
46809,9940,0,1.0,0.0
46810,9942,0,1.0,0.0
46811,9935,0,1.0,0.0
46812,9923,0,1.0,0.0
46813,9956,0,1.0,0.0
46814,9908,0,1.0,0.0
46815,9941,0,1.0,0.0
46816,9922,0,1.0,0.0
46817,9940,0,1.0,0.0
46818,9944,0,1.0,0.0
46819,9937,0,1.0,0.0
46820,9908,0,1.0,0.0
46821,9957,0,1.0,0.0
46822,9930,0,1.0,0.0
46823,9921,0,1.0,0.0
46824,9909,0,1.0,0.0
46825,9938,0,1.0,0.0
46826,9879,0,1.0,0.0
46827,9821,0,1.0,0.0
46828,9946,0,1.0,0.0
46829,9923,0,1.0,0.0
46830,9926,0,1.0,0.0
46831,9931,0,1.0,0.0
46832,9944,0,1.0,0.0
46833,9939,0,1.0,0.0
46834,9975,0,1.0,0.0
46835,9953,0,1.0,0.0
46836,9937,0,1.0,0.0
46837,9922,0,1.0,0.0
46838,9964,0,1.0,0.0
46839,9921,0,1.0,0.0
46840,9927,0,1.0,0.0
46841,9937,0,1.0,0.0
46842,9965,0,1.0,0.0
46843,9964,0,1.0,0.0
46844,9944,0,1.0,0.0
46845,9950,0,1.0,0.0
46846,9958,0,1.0,0.0
46847,9929,0,1.0,0.0
46848,9942,0,1.0,0.0
46849,9936,0,1.0,0.0
46850,9932,0,1.0,0.0
46851,9935,0,1.0,0.0
46852,9933,0,1.0,0.0
46853,9936,0,1.0,0.0
46854,9940,0,1.0,0.0
46855,9926,0,1.0,0.0
46856,9942,0,1.0,0.0
46857,9953,0,1.0,0.0
46858,9956,0,1.0,0.0
46859,9927,0,1.0,0.0
46860,9972,0,1.0,0.0
46861,9940,0,1.0,0.0
46862,9790,0,1.0,0.0
46863,9956,0,1.0,0.0
46864,9938,0,1.0,0.0
46865,9922,0,1.0,0.0
46866,9951,0,1.0,0.0
46867,9939,0,1.0,0.0
46868,9937,0,1.0,0.0
46869,9958,0,1.0,0.0
46870,9908,0,1.0,0.0
46871,9933,0,1.0,0.0
46872,9907,0,1.0,0.0
46873,9934,0,1.0,0.0
46874,9926,0,1.0,0.0
46875,9919,0,1.0,0.0
46876,9918,0,1.0,0.0
46877,9937,0,1.0,0.0
46878,9898,0,1.0,0.0
46879,9941,0,1.0,0.0
46880,9937,0,1.0,0.0
46881,9941,0,1.0,0.0
46882,9938,0,1.0,0.0
46883,9954,0,1.0,0.0
46884,9954,0,1.0,0.0
46885,9930,0,1.0,0.0
46886,9941,0,1.0,0.0
46887,9922,0,1.0,0.0
46888,9943,0,1.0,0.0
46889,9946,0,1.0,0.0
46890,9912,0,1.0,0.0
46891,9941,0,1.0,0.0
46892,9969,0,1.0,0.0
46893,9949,0,1.0,0.0
46894,9945,0,1.0,0.0
46895,9944,0,1.0,0.0
46896,9933,0,1.0,0.0
46897,9920,0,1.0,0.0
46898,9956,0,1.0,0.0
46899,9916,0,1.0,0.0
46900,9905,0,1.0,0.0
46901,9959,0,1.0,0.0
46902,9936,0,1.0,0.0
46903,9959,0,1.0,0.0
46904,9932,0,1.0,0.0
46905,9967,0,1.0,0.0
46906,9889,0,1.0,0.0
46907,9937,0,1.0,0.0
46908,9877,0,1.0,0.0
46909,9904,0,1.0,0.0
46910,9860,0,1.0,0.0
46911,9920,0,1.0,0.0
46912,9931,0,1.0,0.0
46913,9916,0,1.0,0.0
46914,9895,0,1.0,0.0
46915,9936,0,1.0,0.0
46916,9867,0,1.0,0.0
46917,9953,0,1.0,0.0
46918,9919,0,1.0,0.0
46919,9847,0,1.0,0.0
46920,9920,0,1.0,0.0
46921,9931,0,1.0,0.0
46922,9932,0,1.0,0.0
46923,9917,0,1.0,0.0
46924,9956,0,1.0,0.0
46925,9945,0,1.0,0.0
46926,9929,0,1.0,0.0
46927,9961,0,1.0,0.0
46928,9947,0,1.0,0.0
46929,9934,0,1.0,0.0
46930,9945,0,1.0,0.0
46931,9954,0,1.0,0.0
46932,9946,0,1.0,0.0
46933,9945,0,1.0,0.0
46934,9940,0,1.0,0.0
46935,9928,0,1.0,0.0
46936,9899,0,1.0,0.0
46937,9924,0,1.0,0.0
46938,9936,0,1.0,0.0
46939,9955,0,1.0,0.0
46940,9898,0,1.0,0.0
46941,9923,0,1.0,0.0
46942,9902,0,1.0,0.0
46943,9952,0,1.0,0.0
46944,9941,0,1.0,0.0
46945,9954,0,1.0,0.0
46946,9955,0,1.0,0.0
46947,9953,0,1.0,0.0
46948,9938,0,1.0,0.0
46949,9924,0,1.0,0.0
46950,9938,0,1.0,0.0
46951,9948,0,1.0,0.0
46952,9962,0,1.0,0.0
46953,9945,0,1.0,0.0
46954,9963,0,1.0,0.0
46955,9924,0,1.0,0.0
46956,9936,0,1.0,0.0
46957,9962,0,1.0,0.0
46958,9924,0,1.0,0.0
46959,9928,0,1.0,0.0
46960,9932,0,1.0,0.0
46961,9938,0,1.0,0.0
46962,9917,0,1.0,0.0
46963,9949,0,1.0,0.0
46964,9935,0,1.0,0.0
46965,9952,0,1.0,0.0
46966,9938,0,1.0,0.0
46967,9911,0,1.0,0.0
46968,9959,0,1.0,0.0
46969,9938,0,1.0,0.0
46970,9951,0,1.0,0.0
46971,9936,0,1.0,0.0
46972,9936,0,1.0,0.0
46973,9915,0,1.0,0.0
46974,9959,0,1.0,0.0
46975,9958,0,1.0,0.0
46976,9931,0,1.0,0.0
46977,9937,0,1.0,0.0
46978,9945,0,1.0,0.0
46979,9943,0,1.0,0.0
46980,9943,0,1.0,0.0
46981,9935,0,1.0,0.0
46982,9949,0,1.0,0.0
46983,9930,0,1.0,0.0
46984,9927,0,1.0,0.0
46985,9908,0,1.0,0.0
46986,9932,0,1.0,0.0
46987,9942,0,1.0,0.0
46988,9959,0,1.0,0.0
46989,9903,0,1.0,0.0
46990,9931,0,1.0,0.0
46991,9921,0,1.0,0.0
46992,9926,0,1.0,0.0
46993,9954,0,1.0,0.0
46994,9915,0,1.0,0.0
46995,9934,0,1.0,0.0
46996,9955,0,1.0,0.0
46997,9947,0,1.0,0.0
46998,9951,0,1.0,0.0
46999,9927,0,1.0,0.0
47000,9944,0,1.0,0.0
47001,9948,0,1.0,0.0
47002,9959,0,1.0,0.0
47003,9951,0,1.0,0.0
47004,9949,0,1.0,0.0
47005,9952,0,1.0,0.0
47006,9922,0,1.0,0.0
47007,9929,0,1.0,0.0
47008,9939,0,1.0,0.0
47009,9947,0,1.0,0.0
47010,9957,0,1.0,0.0
47011,9888,0,1.0,0.0
47012,9911,0,1.0,0.0
47013,9935,0,1.0,0.0
47014,9919,0,1.0,0.0
47015,9960,0,1.0,0.0
47016,9936,0,1.0,0.0
47017,9915,0,1.0,0.0
47018,9941,0,1.0,0.0
47019,9938,0,1.0,0.0
47020,9930,0,1.0,0.0
47021,9960,0,1.0,0.0
47022,9928,0,1.0,0.0
47023,9948,0,1.0,0.0
47024,9930,0,1.0,0.0
47025,9949,0,1.0,0.0
47026,9949,0,1.0,0.0
47027,9948,0,1.0,0.0
47028,9913,0,1.0,0.0
47029,9939,0,1.0,0.0
47030,9950,0,1.0,0.0
47031,9937,0,1.0,0.0
47032,9923,0,1.0,0.0
47033,9957,0,1.0,0.0
47034,9944,0,1.0,0.0
47035,9937,0,1.0,0.0
47036,9923,0,1.0,0.0
47037,9931,0,1.0,0.0
47038,9952,0,1.0,0.0
47039,9799,0,1.0,0.0
47040,9919,0,1.0,0.0
47041,9958,0,1.0,0.0
47042,9958,0,1.0,0.0
47043,9896,0,1.0,0.0
47044,9903,0,1.0,0.0
47045,9956,0,1.0,0.0
47046,9966,0,1.0,0.0
47047,9951,0,1.0,0.0
47048,9956,0,1.0,0.0
47049,9956,0,1.0,0.0
47050,9919,0,1.0,0.0
47051,9936,0,1.0,0.0
47052,9953,0,1.0,0.0
47053,9912,0,1.0,0.0
47054,9914,0,1.0,0.0
47055,9940,0,1.0,0.0
47056,9955,0,1.0,0.0
47057,9959,0,1.0,0.0
47058,9948,0,1.0,0.0
47059,9924,0,1.0,0.0
47060,9949,0,1.0,0.0
47061,9912,0,1.0,0.0
47062,9930,0,1.0,0.0
47063,9930,0,1.0,0.0
47064,9940,0,1.0,0.0
47065,9943,0,1.0,0.0
47066,9946,0,1.0,0.0
47067,9929,0,1.0,0.0
47068,9939,0,1.0,0.0
47069,9910,0,1.0,0.0
47070,9945,0,1.0,0.0
47071,9959,0,1.0,0.0
47072,9936,0,1.0,0.0
47073,9945,0,1.0,0.0
47074,9917,0,1.0,0.0
47075,9955,0,1.0,0.0
47076,9940,0,1.0,0.0
47077,9932,0,1.0,0.0
47078,9962,0,1.0,0.0
47079,9922,0,1.0,0.0
47080,9963,0,1.0,0.0
47081,9955,0,1.0,0.0
47082,9950,0,1.0,0.0
47083,9964,0,1.0,0.0
47084,9944,0,1.0,0.0
47085,9936,0,1.0,0.0
47086,9936,0,1.0,0.0
47087,9909,0,1.0,0.0
47088,9930,0,1.0,0.0
47089,9962,0,1.0,0.0
47090,9919,0,1.0,0.0
47091,9950,0,1.0,0.0
47092,9937,0,1.0,0.0
47093,9962,0,1.0,0.0
47094,9927,0,1.0,0.0
47095,9926,0,1.0,0.0
47096,9950,0,1.0,0.0
47097,9935,0,1.0,0.0
47098,9856,0,1.0,0.0
47099,9948,0,1.0,0.0
47100,9913,0,1.0,0.0
47101,9910,0,1.0,0.0
47102,9930,0,1.0,0.0
47103,9925,0,1.0,0.0
47104,9961,0,1.0,0.0
47105,9918,0,1.0,0.0
47106,9938,0,1.0,0.0
47107,9854,0,1.0,0.0
47108,9935,0,1.0,0.0
47109,9913,0,1.0,0.0
47110,9951,0,1.0,0.0
47111,9972,0,1.0,0.0
47112,9923,0,1.0,0.0
47113,9961,0,1.0,0.0
47114,9958,0,1.0,0.0
47115,9934,0,1.0,0.0
47116,9951,0,1.0,0.0
47117,9962,0,1.0,0.0
47118,9954,0,1.0,0.0
47119,9936,0,1.0,0.0
47120,9931,0,1.0,0.0
47121,9922,0,1.0,0.0
47122,9932,0,1.0,0.0
